Identificador del model,Nom del model,Tipus de vehicle,Identificador de la marca
12057,Leon Sportstourer VZ CUP (Azul) 2.0 TSI 228kW (310CV) DSG 4Drive,Turisme,37
12058,Leon Sportstourer VZ CUP (Negro) 1.4 TSI e-HYBRID 180kW (245CV) DSG,Turisme,37
12059,Leon Sportstourer VZ CUP (Negro) 2.0 TSI 221kW (300CV) DSG,Turisme,37
12060,Leon Sportstourer VZ CUP (Negro) 2.0 TSI 228kW (310CV) DSG 4Drive,Turisme,37
12061,Leon VZ 1.4 TSI e-HYBRID 180kW (245CV) DSG,Turisme,37
12062,Leon VZ 2.0 TSI 180kW (245CV) DSG,Turisme,37
12063,Leon VZ 2.0 TSI 221kW (300CV) DSG,Turisme,37
12064,Leon VZ CUP (Azul) 1.4 TSI e-HYBRID 180kW (245CV) DSG,Turisme,37
12065,Leon VZ CUP (Azul) 2.0 TSI 221kW (300CV) DSG,Turisme,37
12066,Leon VZ CUP (Negro) 1.4 TSI e-HYBRID 180kW (245CV) DSG,Turisme,37
12067,Leon VZ CUP (Negro) 2.0 TSI 221kW (300CV) DSG,Turisme,37
12068,Business Electric 65 (48kW),Turisme,38
12069,Cargo Electric 65 (48kW),Turisme,38
12070,DOKKER 1.5 dCi Ambiance (CO2 108) 75,Turisme,38
12071,DOKKER 1.5 dCi Ambiance 75,Turisme,38
12072,DOKKER 1.5 dCi Ambiance 90,Turisme,38
12073,DOKKER 1.5 dCi Ambiance 90 (CO2 108),Turisme,38
12074,DOKKER 1.5 dCi Ambiance VAN 75,Turisme,38
12075,DOKKER 1.5 dCi Ambiance VAN 90,Turisme,38
12076,DOKKER 1.5 dCi AuDacia 90,Turisme,38
12077,DOKKER 1.5 dCi Combi Ambiance 90 CV,Turisme,38
12078,DOKKER 1.5 dCi SL Eficacia 75,Turisme,38
12079,DOKKER 1.5 dCi SL Eficacia 90,Turisme,38
12080,DOKKER 1.5 dCi SL Trotamundos 90,Turisme,38
12081,DOKKER 1.5 dCi Stepway (CO2 108) 75,Turisme,38
12082,DOKKER 1.5 dCi Stepway (CO2 108) 90,Turisme,38
12083,DOKKER 1.5 dCi Stepway 75,Turisme,38
12084,DOKKER 1.5 dCi Stepway 90,Turisme,38
12085,DOKKER 1.5 Van Essential Blue dCi 70kW,Turisme,38
12086,DOKKER 1.6 Ambiance,Turisme,38
12087,DOKKER 1.6 Ambiance 100,Turisme,38
12088,DOKKER 1.6 Ambiance GLP,Turisme,38
12089,DOKKER 1.6 Ambiance GLP 100,Turisme,38
12090,DOKKER 1.6 Ambiance GLP 97,Turisme,38
12091,DOKKER 1.6 Ambiance N1 GLP 100,Turisme,38
12092,DOKKER 1.6 Ambiance N1 GLP 85,Turisme,38
12093,DOKKER 1.6 Ambiance VAN,Turisme,38
12094,DOKKER 1.6 Base,Turisme,38
12095,DOKKER 1.6 Base 100,Turisme,38
12096,DOKKER 1.6 Base VAN,Turisme,38
12097,DOKKER Access TCe 74kW (100CV) GPF,Turisme,38
12098,DOKKER Access TCe 74kW (100CV) GPF - VAN,Turisme,38
12099,DOKKER Essential 1.6 80kW (110CV) GLP - VAN,Turisme,38
12100,DOKKER Essential 1.6 80kW (110CV) GLP N1,Turisme,38
12101,DOKKER Essential Blue dCi 70kW (95CV),Turisme,38
12102,DOKKER Essential Blue dCi 70kW (95CV) N1,Turisme,38
12103,DOKKER Essential Blue dCi 70kW (95CV) -VAN,Turisme,38
12104,DOKKER Essential TCe 74kW (100CV) GPF,Turisme,38
12105,DOKKER Essential TCe 74kW (100CV) GPF N1,Turisme,38
12106,DOKKER Essential TCe 74kW (100CV) GPF -VAN,Turisme,38
12107,DOKKER Essential TCe 96kW (130CV) GPF,Turisme,38
12108,DOKKER Essential TCe 96kW (130CV) GPF - VAN,Turisme,38
12109,DOKKER Essential TCe 96kW (130CV) GPF N1,Turisme,38
12110,DOKKER Stepway Comfort Blue dCi 70kW (95CV),Turisme,38
12111,DOKKER Stepway Essential Blue dCi 70kW (95CV),Turisme,38
12112,DOKKER Stepway Essential TCe 74kW (100CV) GPF,Turisme,38
12113,DOKKER Stepway Essential TCe 96kW (130CV) GPF,Turisme,38
12114,Duster 1.2 TCE Ambiance 4x2,Turisme,38
12115,Duster 1.2 TCE Ambiance 4x4,Turisme,38
12116,Duster 1.2 TCE Blackshadow 4x2 125,Turisme,38
12117,Duster 1.2 TCE Comfort 4x2 6V,Turisme,38
12118,Duster 1.2 TCE Comfort 4x4 6V,Turisme,38
12119,Duster 1.2 TCE Essential 4x2 6v,Turisme,38
12120,Duster 1.2 TCE Laureate 4x2,Turisme,38
12121,Duster 1.2 TCE Laureate 4x4,Turisme,38
12122,Duster 1.2 TCE Prestige 4x2 6V,Turisme,38
12123,Duster 1.2 TCE Prestige 4x4 6V,Turisme,38
12124,Duster 1.2 TCE SL Eficacia 4x2 115,Turisme,38
12125,Duster 1.2 TCE SL Trotamundos 4x2 125,Turisme,38
12126,Duster 1.5 dCi 110 Blackshadow 4x2,Turisme,38
12127,Duster 1.5 dCi 110 Blackshadow 4x2 Aut,Turisme,38
12128,Duster 1.5 dCi 110 Blackshadow 4x4,Turisme,38
12129,Duster 1.5 dCi Adventure 110,Turisme,38
12130,Duster 1.5 dCi Adventure 4x4 110,Turisme,38
12131,Duster 1.5 dCi Adventure 90,Turisme,38
12132,Duster 1.5 dCi Ambiance,Turisme,38
12133,Duster 1.5 dCi Ambiance (2010),Turisme,38
12134,Duster 1.5 dCi Ambiance 110,Turisme,38
12135,Duster 1.5 dCi Ambiance 110 (2010),Turisme,38
12136,Duster 1.5 dCi Ambiance 4x2 110,Turisme,38
12137,Duster 1.5 dCi Ambiance 4x2 110 (CO2 115),Turisme,38
12138,Duster 1.5 dCi Ambiance 4x2 90,Turisme,38
12139,Duster 1.5 dCi Ambiance 4x2 90 (CO2 115),Turisme,38
12140,Duster 1.5 dCi Ambiance 4x4 110,Turisme,38
12141,Duster 1.5 dCi Ambiance 4x4 110 (2010),Turisme,38
12142,Duster 1.5 dCi Ambiance 4x4 110 (CO2 123),Turisme,38
12143,Duster 1.5 dCi Ambiance 90,Turisme,38
12144,Duster 1.5 dCi Comfort 4x2 6V,Turisme,38
12145,Duster 1.5 dCi Comfort 4x2 6V Aut,Turisme,38
12146,Duster 1.5 dCi Comfort 4x4 6V,Turisme,38
12147,Duster 1.5 dCi Essential 4x2 6V,Turisme,38
12148,Duster 1.5 dCi Essential 4x2 6V (90),Turisme,38
12149,Duster 1.5 dCi Laureate,Turisme,38
12150,Duster 1.5 dCi Laureate (2010),Turisme,38
12151,Duster 1.5 dCi Laureate 110,Turisme,38
12152,Duster 1.5 dCi Laureate 110 (2013-2014),Turisme,38
12153,Duster 1.5 dCi Laureate 4x2 110,Turisme,38
12154,Duster 1.5 dCi Laureate 4x2 110 (CO2 115),Turisme,38
12155,Duster 1.5 dCi Laureate 4x2 90,Turisme,38
12156,Duster 1.5 dCi Laureate 4x2 90 (CO2 115),Turisme,38
12157,Duster 1.5 dCi Laureate 4x2 EDC 110,Turisme,38
12158,Duster 1.5 dCi Laureate 4x4 110,Turisme,38
12159,Duster 1.5 dCi Laureate 4x4 110 (2010),Turisme,38
12160,Duster 1.5 dCi Laureate 4x4 110 (CO2 123),Turisme,38
12161,Duster 1.5 dCi Laureate 90,Turisme,38
12162,Duster 1.5 dCi Prestige 4x2 6V / Aut,Turisme,38
12163,Duster 1.5 dCi Prestige 4x4 6V,Turisme,38
12164,Duster 1.5 dCi SL AuDacia 4x2 110,Turisme,38
12165,Duster 1.5 dCi SL AuDacia 4x2 110 (CO2 115),Turisme,38
12166,Duster 1.5 dCi SL AuDacia 4x4 110,Turisme,38
12167,Duster 1.5 dCi SL Blackshadow 4x2 110,Turisme,38
12168,Duster 1.5 dCi SL Blackshadow 4x2 EDC 110,Turisme,38
12169,Duster 1.5 dCi SL Blackshadow 4x4 110,Turisme,38
12170,Duster 1.5 dCi SL Eficacia 4x2 110,Turisme,38
12171,Duster 1.5 dCi SL Eficacia 4x2 90,Turisme,38
12172,Duster 1.5 dCi SL Eficacia 4x4 110,Turisme,38
12173,Duster 1.5 dCi SL Trotamundos 4x2 110,Turisme,38
12174,Duster 1.5 dCi SL Trotamundos 4x2 EDC 110,Turisme,38
12175,Duster 1.5 dCi SL Trotamundos 4x4 110,Turisme,38
12176,Duster 1.5 dCi SL Urban Explorer 4x2 110,Turisme,38
12177,Duster 1.5 dCi SL Urban Explorer 4x4 110,Turisme,38
12178,Duster 1.5 dCi Trotamundos 4x2 110,Turisme,38
12179,Duster 1.5 Stepway,Turisme,38
12180,Duster 1.5 Stepway 90,Turisme,38
12181,Duster 1.6 Access 4x2,Turisme,38
12182,Duster 1.6 Ambiance,Turisme,38
12183,Duster 1.6 Ambiance (2010),Turisme,38
12184,Duster 1.6 Ambiance 105 4x4,Turisme,38
12185,Duster 1.6 Ambiance 4x2,Turisme,38
12186,Duster 1.6 Ambiance 4x2 115,Turisme,38
12187,Duster 1.6 Ambiance 4x4,Turisme,38
12188,Duster 1.6 Ambiance GLP,Turisme,38
12189,Duster 1.6 Ambiance GLP (CO2 146),Turisme,38
12190,Duster 1.6 Ambiance GLP 4x2,Turisme,38
12191,Duster 1.6 Base,Turisme,38
12192,Duster 1.6 Base (2010),Turisme,38
12193,Duster 1.6 Base 105 4x4,Turisme,38
12194,Duster 1.6 Base 4x2,Turisme,38
12195,Duster 1.6 Base 4x2 115,Turisme,38
12196,Duster 1.6 Base 4x4,Turisme,38
12197,Duster 1.6 Base 4x4 115,Turisme,38
12198,Duster 1.6 Eficacia 4x2 115,Turisme,38
12199,Duster 1.6 Essential 4x2,Turisme,38
12200,Duster 1.6 GLP Ambiance 4x2,Turisme,38
12201,Duster 1.6 GLP Ambiance 4x2 115,Turisme,38
12202,Duster 1.6 GLP SL Eficacia 4x2 115,Turisme,38
12203,Duster 1.6 Laureate,Turisme,38
12204,Duster 1.6 Laureate (2010),Turisme,38
12205,Duster 1.6 Laureate 4x4,Turisme,38
12206,Duster 1.6 Laureate 4x4 (2014),Turisme,38
12207,Duster 1.6 Laureate GLP,Turisme,38
12208,Duster 1.6 Laureate GLP (4x2),Turisme,38
12209,Duster 1.6 SL Eficacia 4x2 115,Turisme,38
12210,Duster 1.6 Stepway,Turisme,38
12211,Duster Access 1.0 TCE 74kW(100CV) 4X2,Turisme,38
12212,Duster Comfort 1.0 TCE 74kW(100CV) 4X2,Turisme,38
12213,Duster Comfort 1.3 TCE 96kW (130CV) 4X2 GPF,Turisme,38
12214,Duster Comfort Blue dCi 85kW (115CV) 4X2,Turisme,38
12215,Duster Comfort Blue dCi 85kW (115CV) 4X4,Turisme,38
12216,Duster Comfort Blue dCi 85kW(115CV) 4X2,Turisme,38
12217,Duster Comfort TCE 74kW(100CV) ECO-G 4X2,Turisme,38
12218,Duster Essential 1.0 TCE 74kW(100CV) 4X2,Turisme,38
12219,Duster Essential 1.0 TCE 74kW(100CV) GLP 4X2,Turisme,38
12220,Duster Essential 1.3 TCE 96kW(130CV) 4X2 GPF,Turisme,38
12221,Duster Essential 1.6 84kW (114CV) 4X2 GLP,Turisme,38
12222,Duster Essential Blue dCi 70kW (95CV) 4X2,Turisme,38
12223,Duster Essential Blue dCi 85kW (115CV) 4X2,Turisme,38
12224,Duster Essential Blue dCi 85kW (115CV) 4X4,Turisme,38
12225,Duster Essential TCe 1.0 74kW (100CV) ECO-G 4X2,Turisme,38
12226,Duster Essential TCe 74kW (100CV) ECO-G 4X2,Turisme,38
12227,Duster Expression Blue dCi 85kW (115CV) 4X2,Turisme,38
12228,Duster Expression Blue dCi 85kW (115CV) 4X4,Turisme,38
12229,Duster Expression Hybrid 140 Cv,Turisme,38
12230,Duster Expression TCe 1.0 74kW (100CV) ECO-G 4X2,Turisme,38
12231,Duster Expression TCe 96kW (130CV),Turisme,38
12232,Duster Expression TCe 96kw 48v (130CV) 4x2,Turisme,38
12233,Duster Expression TCe 96kw 48v (130CV) 4x4,Turisme,38
12234,Duster Extreme Blue dCi 85kW (115CV) 4X4,Turisme,38
12235,Duster Extreme Hybrid 140 Cv,Turisme,38
12236,Duster Extreme TCe 110kW (150CV) 4X2 EDC,Turisme,38
12237,Duster Extreme TCe 74kW (100CV) ECO-G 4X2,Turisme,38
12238,Duster Extreme TCe 96kw 48v (130CV) 4x2,Turisme,38
12239,Duster Extreme TCe 96kw 48v (130CV) 4x4,Turisme,38
12240,Duster Journey Blue dCi 85kW (115CV) 4X2,Turisme,38
12241,Duster Journey Blue dCi 85kW (115CV) 4X4,Turisme,38
12242,Duster Journey Go TCe 1.0 74kW (100CV) ECO-G 4X2,Turisme,38
12243,Duster Journey Go TCe 110kW (150CV) 4X2 EDC,Turisme,38
12244,Duster Journey Go TCe 96kW (130CV) 4X2,Turisme,38
12245,Duster Journey Hybrid 140 Cv,Turisme,38
12246,Duster Journey TCe 1.0 74kW (100CV) ECO-G 4X2,Turisme,38
12247,Duster Journey TCe 96kw 48v (130CV) 4x2,Turisme,38
12248,Duster Prestige 1.0 TCE 74kW(100CV) 4X2,Turisme,38
12249,Duster Prestige 1.0 TCE 74kW(100CV) GLP 4X2,Turisme,38
12250,Duster Prestige 1.3 TCE 96kW (130CV) 4X2 GPF,Turisme,38
12251,Duster Prestige 1.6 84kW (114CV) 4X2 GLP,Turisme,38
12252,Duster Prestige Blue dCi 85kW (115CV) 4X2,Turisme,38
12253,Duster Prestige Blue dCi 85kW (115CV) 4X2 115 Cv,Turisme,38
12254,Duster Prestige Blue dCi 85kW (115CV) 4X4,Turisme,38
12255,Duster Prestige TCe 110kW (150CV) 4X2 EDC,Turisme,38
12256,Duster Prestige TCe 67kw (90CV) 4X2,Turisme,38
12257,Duster Prestige TCe 74kW (100CV) ECO-G 4X2,Turisme,38
12258,Duster SL Aniverario 1.5 Blue dCi 85kW(115CV) 4X2,Turisme,38
12259,Duster SL Aniverario Blue 1.5 dCi 85kW(115CV) 4X4,Turisme,38
12260,Duster SL Aniversario 1.0 TCE 74kW (100CV) GLP 4X2,Turisme,38
12261,Duster SL Aniversario 1.3 TCE 110kW (150CV) 4X2 GPF,Turisme,38
12262,Duster SL Xplore TCe 110kW (150CV) 4X2 GPF,Turisme,38
12263,Expression Electric 65 (48kW),Turisme,38
12264,Extreme Electric 65 (48kW),Turisme,38
12265,Jogger Essential 74kW (100CV) ECO-G 5 plazas,Turisme,38
12266,Jogger Expression 74kW (100CV) ECO-G 5 plazas,Turisme,38
12267,Jogger Expression 74kW (100CV) ECO-G 5 plazas TAXI,Turisme,38
12268,Jogger Expression 74kW (100CV) ECO-G 7 plazas,Turisme,38
12269,Jogger Expression HYBRID 105kW (140CV) 5 plazas,Turisme,38
12270,Jogger Expression HYBRID 105kW (140CV) 5 plazas TAXI,Turisme,38
12271,Jogger Expression HYBRID 105kW (140CV) 7 plazas,Turisme,38
12272,Jogger Expression TCe 81kW (110CV) 7 plazas,Turisme,38
12273,Jogger Expression TCe 81kW (110CV) 5 plazas,Turisme,38
12274,Jogger Extreme Go 74kW (100CV) ECO-G 5 plazas,Turisme,38
12275,Jogger Extreme Go 74kW (100CV) ECO-G 7 plazas,Turisme,38
12276,Jogger Extreme Go TCe 81kW (110CV) 5 plazas,Turisme,38
12277,Jogger Extreme Go TCe 81kW (110CV) 7 plazas,Turisme,38
12278,Jogger Extreme HYBRID 105kW (140CV) 5 plazas,Turisme,38
12279,Jogger Extreme HYBRID 105kW (140CV) 7 plazas,Turisme,38
12280,Jogger S.L. Extreme Go 74kW (100CV) ECO-G 5 plazas,Turisme,38
12281,Jogger S.L. Extreme Go 74kW (100CV) ECO-G 7 plazas,Turisme,38
12282,Jogger S.L. Extreme Go TCe 81kW (110CV) 5 plazas,Turisme,38
12283,Jogger S.L. Extreme Go TCe 81kW (110CV) 7 plazas,Turisme,38
12284,LODGY 1.2 TCE Ambiance 5pl. 115,Turisme,38
12285,LODGY 1.2 TCE Ambiance 7pl. 115,Turisme,38
12286,LODGY 1.2 TCE Laureate 5pl. 115,Turisme,38
12287,LODGY 1.2 TCE Laureate 7pl. 115,Turisme,38
12288,LODGY 1.5 dCi Ambiance 5pl,Turisme,38
12289,LODGY 1.5 dCi Ambiance 5pl. 110,Turisme,38
12290,LODGY 1.5 dCi Ambiance 7pl,Turisme,38
12291,LODGY 1.5 dCi Ambiance 7pl. 110,Turisme,38
12292,LODGY 1.5 dCi Laureate 110 5 pl,Turisme,38
12293,LODGY 1.5 dCi Laureate 110 7 pl,Turisme,38
12294,LODGY 1.5 dCi Laureate 110 7pl. (105 CO2),Turisme,38
12295,LODGY 1.5 dCi Laureate 5pl 110,Turisme,38
12296,LODGY 1.5 dCi Laureate 5pl,Turisme,38
12297,LODGY 1.5 dCi Laureate 5pl. 110,Turisme,38
12298,LODGY 1.5 dCi Laureate 7pl,Turisme,38
12299,LODGY 1.5 dCi Laureate 7pl. 110,Turisme,38
12300,LODGY 1.5 dCi SL AuDacia 5pl 110,Turisme,38
12301,LODGY 1.5 dCi SL AuDacia 7pl 110,Turisme,38
12302,LODGY 1.5 dCi SL Eficacia 5pl 90,Turisme,38
12303,LODGY 1.5 dCi SL Eficacia 7pl 90,Turisme,38
12304,LODGY 1.5 dCi SL Trotamundos 5pl 110,Turisme,38
12305,LODGY 1.5 dCi SL Trotamundos 7pl 110,Turisme,38
12306,LODGY 1.5 dCi Stepway 5pl 110,Turisme,38
12307,LODGY 1.5 dCi Stepway 5pl,Turisme,38
12308,LODGY 1.5 dCi Stepway 5pl. 110,Turisme,38
12309,LODGY 1.5 dCi Stepway 7pl 110,Turisme,38
12310,LODGY 1.5 dCi Stepway 7pl. 110,Turisme,38
12311,LODGY 1.6 Ambiance 5pl (82Cv),Turisme,38
12312,LODGY 1.6 Ambiance 5pl (85Cv),Turisme,38
12313,LODGY 1.6 Ambiance 7pl (82Cv),Turisme,38
12314,LODGY 1.6 Ambiance 7pl (85Cv),Turisme,38
12315,LODGY 1.6 Base 5pl,Turisme,38
12316,LODGY 1.6 GLP Ambiance /Laureate 100 5pl,Turisme,38
12317,LODGY 1.6 GLP Ambiance 5pl (82Cv),Turisme,38
12318,LODGY 1.6 GLP Ambiance 5pl (85Cv),Turisme,38
12319,LODGY 1.6 GLP Ambiance 7pl (82 Cv),Turisme,38
12320,LODGY 1.6 GLP Ambiance 7pl (85 Cv),Turisme,38
12321,LODGY 1.6 GLP Laureate 100 7pl,Turisme,38
12322,LODGY 1.6 GLP Laureate 5pl (82Cv),Turisme,38
12323,LODGY 1.6 GLP Laureate 5pl (85Cv),Turisme,38
12324,LODGY 1.6 GLP Laureate 7pl (82Cv),Turisme,38
12325,LODGY 1.6 GLP Laureate 7pl (85Cv),Turisme,38
12326,LODGY 1.6 TCE Ambiance 5pl 100,Turisme,38
12327,LODGY 1.6 TCE Ambiance 7pl 100,Turisme,38
12328,LODGY 1.6 TCE Laureate 5pl 100,Turisme,38
12329,LODGY 1.6 TCE Laureate 7pl 100,Turisme,38
12330,LODGY 1.6 TCE SL Eficacia 5pl 100,Turisme,38
12331,LODGY 1.6 TCE SL Eficacia 7pl 100,Turisme,38
12332,LODGY Comfort 1.6 80kW (110CV) GLP 5Pl,Turisme,38
12333,LODGY Comfort 1.6 80kW (110CV) GLP 7Pl,Turisme,38
12334,LODGY Comfort Blue dCi 70kW (95CV) 5Pl,Turisme,38
12335,LODGY Comfort Blue dCi 70kW (95CV) 7Pl,Turisme,38
12336,LODGY Comfort Blue dCi 85kW (115CV) 5Pl,Turisme,38
12337,LODGY Comfort Blue dCi 85kW (115CV) 7Pl,Turisme,38
12338,LODGY Comfort Taxi Blue dCi 85kW (115CV) 5Pl,Turisme,38
12339,LODGY Comfort Taxi Blue dCi 85kW (115CV) 7Pl,Turisme,38
12340,LODGY Comfort TCe 96kW (130CV) 5Pl GPF,Turisme,38
12341,LODGY Comfort TCe 96kW (130CV) 7Pl GPF,Turisme,38
12342,LODGY Essential TCe 74kW (100CV) 5Pl GPF,Turisme,38
12343,LODGY Essential TCe 74kW (100CV) 7Pl GPF,Turisme,38
12344,LODGY SL Aniversario 1.6 80kW (110CV) GLP 5Pl,Turisme,38
12345,LODGY SL Aniversario 1.6 80kW (110CV) GLP 7Pl,Turisme,38
12346,LODGY SL Aniversario Blue dCi 85kW (115CV) 5Pl,Turisme,38
12347,LODGY SL Aniversario Blue dCi 85kW (115CV) 7Pl,Turisme,38
12348,LODGY SL Aniversario TCe 96kW (130CV) 5Pl GPF,Turisme,38
12349,LODGY SL Aniversario TCe 96kW (130CV) 7Pl GPF,Turisme,38
12350,LOGAN 0.9 TCE GLP Ambiance 90,Turisme,38
12351,LOGAN 1.0 TCE/SCe Ambiance 75,Turisme,38
12352,LOGAN 1.2 16V Ambiance,Turisme,38
12353,LOGAN 1.2 16V Ambiance E4,Turisme,38
13130,500 1.4 Matt Black,Turisme,53
12354,LOGAN 1.2 16V Ambiance Music,Turisme,38
12355,LOGAN 1.2 Ambiance,Turisme,38
12356,LOGAN 1.2 Ambiance GLP,Turisme,38
12357,LOGAN 1.2 GLP Ambiance Music,Turisme,38
12358,LOGAN 1.4 Ambiance,Turisme,38
12359,LOGAN 1.4 Ambiance (2005),Turisme,38
12360,LOGAN 1.4 Base,Turisme,38
12361,LOGAN 1.4 Base (2005),Turisme,38
12362,LOGAN 1.4 Laureate,Turisme,38
12363,LOGAN 1.4 Laureate (2005),Turisme,38
12364,LOGAN 1.5 dCi Ambiance,Turisme,38
12365,LOGAN 1.5 dCi Ambiance (120CO2),Turisme,38
12366,LOGAN 1.5 dCi Ambiance (2006),Turisme,38
12367,LOGAN 1.5 dCi Ambiance 75,Turisme,38
12368,LOGAN 1.5 dCi Ambiance 75 (CO2 99),Turisme,38
12369,LOGAN 1.5 dCi Ambiance 90,Turisme,38
12370,LOGAN 1.5 dCi Ambiance Music 75,Turisme,38
12371,LOGAN 1.5 dCi Laureate,Turisme,38
12372,LOGAN 1.5 dCi Laureate (120CO2),Turisme,38
12373,LOGAN 1.5 dCi Laureate 85,Turisme,38
12374,LOGAN 1.5 dCi Laureate 90,Turisme,38
12375,LOGAN 1.5 dCi Prestige 85,Turisme,38
12376,LOGAN 1.5 dCi SL AuDacia 90,Turisme,38
12377,LOGAN 1.6 16v Prestige 104 CV,Turisme,38
12378,LOGAN 1.6 Laureate,Turisme,38
12379,LOGAN 1.6 Laureate (2005),Turisme,38
12380,LOGAN Berlina Comfort 1.0 74kW (100CV) LPG ECO-G (2021),Turisme,38
12381,LOGAN Berlina Essential 1.0 74kW (100CV) LPG ECO-G (2021),Turisme,38
12382,LOGAN BREAK 1.4 Base 5pl,Turisme,38
12383,LOGAN BREAK 1.5 dCi Ambiance 5pl / 7pl,Turisme,38
12384,LOGAN BREAK 1.5 dCi Ambiance 5pl 85,Turisme,38
12385,LOGAN BREAK 1.5 dCi Ambiance 7pl 85,Turisme,38
12386,LOGAN BREAK 1.5 dCi Laureate 5pl,Turisme,38
12387,LOGAN BREAK 1.5 dCi Laureate 5pl / 7pl,Turisme,38
12388,LOGAN BREAK 1.5 dCi Laureate 7pl,Turisme,38
12389,LOGAN BREAK 1.5dCi Ambiance 5pl,Turisme,38
12390,LOGAN BREAK 1.5dCi Ambiance 5pl (CO2 127),Turisme,38
12391,LOGAN BREAK 1.5dCi Ambiance 5pl (CO2 140),Turisme,38
12392,LOGAN BREAK 1.5dCi Ambiance 7pl,Turisme,38
12393,LOGAN BREAK 1.5dCi Ambiance 7pl (CO2 140),Turisme,38
12394,LOGAN BREAK 1.5dCi Ambiance 7pl 90,Turisme,38
12395,LOGAN BREAK 1.5dCi Ambiance Music 5pl,Turisme,38
12396,LOGAN BREAK 1.5dCi Ambiance Music 7pl 90,Turisme,38
12397,LOGAN BREAK 1.5dCi Laureate 5pl,Turisme,38
12398,LOGAN BREAK 1.5dCi Laureate 5pl (CO2 127),Turisme,38
12399,LOGAN BREAK 1.5dCi Laureate 5pl (CO2 140),Turisme,38
12400,LOGAN BREAK 1.5dCi Laureate 5pl 85,Turisme,38
12401,LOGAN BREAK 1.5dCi Laureate 5pl 90,Turisme,38
12402,LOGAN BREAK 1.5dCi Laureate 5pl 90 (CO2 120),Turisme,38
12403,LOGAN BREAK 1.5dCi Laureate 7pl,Turisme,38
12404,LOGAN BREAK 1.5dCi Laureate 7pl (CO2 140),Turisme,38
12405,LOGAN BREAK 1.5dCi Laureate 7pl 85,Turisme,38
12406,LOGAN BREAK 1.5dCi Laureate 7pl 90,Turisme,38
12407,LOGAN BREAK 1.5dCi Laureate 7pl 90 (CO2 120),Turisme,38
12408,LOGAN BREAK 1.5dCi Laureate Music 5pl,Turisme,38
12409,LOGAN BREAK 1.5dCi Laureate Music 5pl 90,Turisme,38
12410,LOGAN BREAK 1.5dCi Laureate Music 7pl 90,Turisme,38
12411,LOGAN BREAK 1.6 Ambiance 5pl,Turisme,38
12412,LOGAN BREAK 1.6 Ambiance 5pl (CO2 180),Turisme,38
12413,LOGAN BREAK 1.6 Ambiance 5pl / 7pl,Turisme,38
12414,LOGAN BREAK 1.6 Ambiance 7pl,Turisme,38
12415,LOGAN BREAK 1.6 Ambiance 7pl (CO2 185),Turisme,38
12416,LOGAN BREAK 1.6 Ambiance Music 5pl,Turisme,38
12417,LOGAN BREAK 1.6 Base 5pl,Turisme,38
12418,LOGAN BREAK 1.6 Bioet. Laureate 7pl 105,Turisme,38
12419,LOGAN BREAK 1.6 Bioet. Laureate Music 7pl 105,Turisme,38
12420,LOGAN BREAK 1.6 Laureate 105 CV 5pl / 7pl,Turisme,38
12421,LOGAN BREAK 1.6 Laureate 5pl / 7pl,Turisme,38
12422,LOGAN BREAK 1.6 Laureate 5pl 105,Turisme,38
12423,LOGAN BREAK 1.6 Laureate 7pl 105,Turisme,38
12424,LOGAN Comfort Blue dCi 70kW (95CV) -SS,Turisme,38
12425,LOGAN Essential Blue dCi 70kW (95CV) -SS,Turisme,38
12426,LOGAN MCV 0.9 TCE GLP Laureate,Turisme,38
12427,LOGAN MCV 0.9 TCE Laureate,Turisme,38
12428,LOGAN MCV 0.9 TCE SL Trotamundos,Turisme,38
12429,LOGAN MCV 0.9 TCE Stepway,Turisme,38
12430,LOGAN MCV 1.0 SCe Ambiance 75,Turisme,38
12431,LOGAN MCV 1.0 TCE Ambiance 75,Turisme,38
12432,LOGAN MCV 1.2 Ambiance,Turisme,38
12433,LOGAN MCV 1.2 GLP Laureate,Turisme,38
12434,LOGAN MCV 1.5 dCi Laureate 75,Turisme,38
12435,LOGAN MCV 1.5 dCi Laureate 90,Turisme,38
12436,LOGAN MCV 1.5 dCi Laureate Caja Robotizada 90,Turisme,38
12437,LOGAN MCV 1.5 dCi Laureate Easy-R 90,Turisme,38
12438,LOGAN MCV 1.5 dCi SL AuDacia 90,Turisme,38
12439,LOGAN MCV 1.5 dCi SL Trotamundos 90,Turisme,38
12440,LOGAN MCV 1.5 dCi Stepway 90,Turisme,38
12441,LOGAN MCV Comfort Blue dCi 70kW (95CV) -SS,Turisme,38
12442,LOGAN MCV Comfort TCe 1.0 74kW (100CV) -SS,Turisme,38
12443,LOGAN MCV Comfort TCe 66kW (90CV),Turisme,38
12444,LOGAN MCV Comfort TCe 74kW (100CV) GLP -SS,Turisme,38
12445,LOGAN MCV Essential 1.0 55kW (75CV),Turisme,38
12446,LOGAN MCV Serie Limitada Aniversario Blue dCi 70kW (95CV) -SS,Turisme,38
12447,LOGAN MCV Serie Limitada Aniversario TCe 1.0 74kW (100CV) -SS,Turisme,38
12448,LOGAN MCV Serie Limitada Aniversario TCe 66kW (90CV) -SS,Turisme,38
12449,LOGAN MCV Serie Limitada Aniversario TCe 74kW (100CV) GLP -SS,Turisme,38
